192.168.65.1 - - [16/Jan/2024:12:14:42 +0000] "GET /index.php HTTP/1.1" 200 232 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:12:17:39 +0000] "GET /index.php HTTP/1.1" 200 4842 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:06:49 +0000] "GET /index.php HTTP/1.1" 200 229 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:06:49 +0000] "GET /favicon.ico HTTP/1.1" 200 228 "http://localhost:8888/index.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:09:55 +0000] "GET /index.php HTTP/1.1" 200 452 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:11:36 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:12:22 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:12:23 +0000] "GET /index.php HTTP/1.1" 200 414 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:18:49 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:20:22 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:20:23 +0000] "GET /index.php HTTP/1.1" 200 414 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:20:47 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:20:59 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:23:58 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:24:15 +0000] "GET /index.php HTTP/1.1" 200 414 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:27:04 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:29:43 +0000] "GET /index.php HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:29:44 +0000] "GET /index.php HTTP/1.1" 200 414 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:30:01 +0000] "GET /index.php HTTP/1.1" 200 250 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:30:31 +0000] "GET /index.php HTTP/1.1" 200 635 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:31:26 +0000] "GET /index.php HTTP/1.1" 200 4422 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:31:49 +0000] "GET /index.php HTTP/1.1" 200 467 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:32:55 +0000] "GET /index.php HTTP/1.1" 200 481 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:34:36 +0000] "GET /index.php HTTP/1.1" 200 392 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:15:34:46 +0000] "GET /index.php HTTP/1.1" 200 510 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [17/Jan/2024:08:50:50 +0000] "GET /index.php HTTP/1.1" 200 3995 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [17/Jan/2024:09:00:20 +0000] "GET /index.php HTTP/1.1" 200 448 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [17/Jan/2024:09:31:18 +0000] "GET /index.php HTTP/1.1" 200 565 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [17/Jan/2024:09:32:14 +0000] "GET /index.php HTTP/1.1" 200 561 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [17/Jan/2024:09:33:09 +0000] "GET /index.php HTTP/1.1" 200 419 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [17/Jan/2024:09:33:52 +0000] "GET /index.php HTTP/1.1" 200 457 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
